Id,price,floor,floorTotal,metroDistance,area,rooms,distanceToCentre
2319,42000000,5,48,80,130.0,3,12.039893110333715
2320,3691290,10,14,120,35.6,1,25.621862279370422
2321,25467780,2,22,10,127.0,3,11.71101096638104
2322,4725600,3,23,7,35.8,1,21.808445361549065
2323,3750000,4,5,120,42.2,2,19.679425575667477
2324,3800000,3,5,160,32.6,1,19.456778068920407
2325,5000000,4,5,19,35.0,1,8.80697555864627
2326,7384711,30,32,5,39.3,1,7.712286853402863
2327,3800000,3,6,200,33.5,1,25.539191450234217
2328,4027390,3,12,88,41.1,1,19.522161273638496
2329,3484000,13,16,64,32.5,1,19.275858206836155
2330,10899999,4,24,10,51.0,1,15.75723489872038
2331,1900000,10,16,240,36.5,1,49.7676747349375
2332,2500000,12,25,64,24.0,1,25.34359349950925
2333,12850000,6,9,20,84.0,3,7.486709695230657
2334,4900000,6,9,14,32.6,1,16.134217802512595
2335,5324460,2,5,7,23.1,1,4.478755444599813
2336,2970961,7,17,168,41.1,1,25.108199531082686
2337,2485755,2,16,120,35.7,1,19.275858206836155
2338,4031828,3,12,120,42.9,1,19.522161273638496
2339,3931691,4,12,120,38.1,1,19.522161273638496
2340,3500000,1,9,160,33.0,1,22.756386462334895
2341,2750000,3,15,280,60.2,2,44.37041568431331
2342,14300000,10,25,112,82.0,3,20.61230777256697
2343,3184070,13,25,136,34.7,1,19.11556932685391
2344,3499690,19,25,136,37.7,1,19.11556932685391
2345,4341660,19,25,136,53.8,2,19.178766050352326
2346,10000000,2,22,10,58.0,2,7.634259307830964
2347,2985680,17,17,176,38.5,1,25.59665602481714
2348,2200000,1,9,400,92.0,3,86.04784313520982
2349,4250000,4,8,120,44.5,2,23.890910361321392
2350,2480459,2,16,80,20.5,1,21.936316441228875
2351,3333000,1,17,80,51.8,2,20.24536264736755
2352,45000000,8,14,12,134.0,3,8.075092370436337
2353,4500000,5,10,160,50.3,2,38.04156002667721
2354,3300000,2,9,80,32.3,1,20.322456731053368
2355,11900000,10,18,3,71.0,2,20.653951993215788
2356,313420448,2,8,7,256.4,4,1.9443911785200194
2357,4837410,1,20,10,37.4,1,21.250449466065813
2358,4828860,1,20,10,37.5,1,21.250449466065813
2359,5210970,12,18,10,36.3,1,21.200582667332956
2360,4656280,14,18,10,32.2,1,21.200582667332956
2361,4735480,15,18,10,32.7,1,21.200582667332956
2362,28500000,10,31,15,82.0,2,9.462445297664786
2363,2380000,24,25,23,40.3,1,25.731803967229368
2364,4100000,2,17,160,46.0,1,22.650624763907487
2365,4600000,7,12,120,55.0,1,22.680108019998553
2366,3500000,6,12,120,35.0,1,22.680108019998553
2367,21300000,2,28,2,80.0,2,7.906414546657565
2368,24700000,9,28,2,127.0,3,7.906414546657565
2369,14450000,10,28,2,52.8,1,7.906414546657565
2370,21350000,5,28,2,82.0,2,7.906414546657565
2371,14900000,16,28,2,52.4,1,7.906414546657565
2372,21300000,6,12,2,83.0,2,7.906414546657565
2373,19700000,4,28,2,93.0,2,7.906414546657565
2374,18400000,3,12,2,87.0,2,7.906414546657565
2375,12300000,15,17,15,60.0,2,12.274403904639954
2376,36900000,5,12,12,205.0,4,12.31040196606597
2377,3500000,14,17,136,41.1,1,24.342061458257216
2378,11400000,11,17,3,55.0,2,14.637192178427977
2379,3527500,21,25,120,41.5,1,21.043078751121076
2380,3638000,16,25,120,42.8,1,21.043078751121076
2381,3630000,19,25,120,36.3,1,21.043078751121076
2382,2500000,7,17,216,29.0,1,40.4997194970839
2383,3099250,7,8,160,38.5,2,23.688764149157333
2384,7700000,1,5,20,45.0,2,11.297685933669596
2385,4100000,16,19,160,46.0,1,21.68233621939686
2386,26000000,10,34,16,128.0,3,7.7595064091696075
2387,3999000,1,12,40,39.0,1,19.22409419202002
2388,2600000,1,5,232,31.0,1,36.64506022384294
2389,3316353,8,14,160,38.8,1,31.57722336167551
2390,4180389,2,12,120,44.7,1,19.522161273638496
2391,13300000,10,31,12,76.0,3,6.958003697887916
2392,2598000,9,22,136,29.2,1,20.83712219921299
2393,3604000,15,21,120,42.4,1,20.83712219921299
2394,4500000,17,25,80,47.0,1,24.819369261873433
2395,3700000,17,17,160,42.1,1,23.882787529257946
2396,3666000,5,13,160,39.0,1,30.51228653115017
2397,5900000,7,9,17,33.6,1,9.109810323934362
2398,4365810,2,17,104,53.7,2,24.672114658589464
2399,1615000,2,2,360,30.0,1,51.25686406212006
2400,4200000,2,3,120,47.0,1,28.31087630700727
2401,3700000,16,17,17,45.9,1,21.993147311842858
2402,4000000,2,5,120,40.0,2,18.90761098953073
2403,2750000,6,25,240,25.0,1,30.877712784561727
2404,4300000,16,18,480,53.2,1,69.38165865989471
2405,3500000,4,5,400,44.0,2,37.23446373186383
2406,3490000,2,5,240,37.7,1,41.70597803270973
2407,33000000,20,22,18,115.0,3,7.857369941732875
2408,59000000,21,22,18,165.0,4,7.857369941732875
2409,95000000,24,31,15,177.0,4,9.419262496292461
2410,49000000,5,15,2,140.0,3,8.307277144832305
2411,80990000,14,43,11,214.0,4,9.008472453813665
2412,40900000,9,43,11,125.0,2,9.008472453813665
2413,34000000,10,22,15,127.0,4,10.183528556227866
2414,27500000,15,48,24,150.0,4,12.039893110333715
2415,35800000,29,38,24,130.0,3,12.055298193800779
2416,46800000,8,17,2,96.0,3,8.307277144832305
2417,79700000,13,17,2,150.0,4,8.307277144832305
2418,59800000,12,21,40,190.0,5,8.427566937903736
2419,39900000,12,21,40,116.0,4,8.427566937903736
2420,38500000,20,23,56,100.0,3,12.215378399061624
2421,34500000,8,23,56,110.0,4,12.215378399061624
2422,38000000,3,23,56,100.0,4,12.215378399061624
2423,37000000,23,43,40,110.0,3,8.116163854875035
2424,57000000,18,22,32,158.0,3,7.949501307981651
2425,56700000,11,18,16,170.0,4,4.061464619757565
2426,66000000,10,15,2,140.0,4,8.307277144832305
2427,55000000,12,55,40,100.0,3,6.394480202929105
2428,54000000,16,30,32,129.0,3,6.394480202929105
2429,60000000,14,15,4,160.0,4,8.503157541797421
2430,62500000,18,55,40,240.0,5,6.394480202929105
2431,69900000,16,33,16,132.0,4,9.513236240181543
2432,61400000,14,33,16,140.0,3,9.513236240181543
2433,46000000,23,33,16,125.0,3,9.419262496292461
2434,66896064,27,33,16,146.0,4,9.419262496292461
2435,99900000,6,6,24,168.0,5,9.487890600002544
2436,43500000,14,15,5,90.0,3,8.262009159055525
2437,105299360,10,45,32,160.0,4,6.394480202929105
2438,64500000,8,17,32,145.0,3,7.894140387201001
2439,59000000,4,33,16,120.0,3,9.419262496292461
2440,31000000,17,24,13,132.0,4,13.131550423986663
2441,54800000,2,6,24,98.0,3,9.487890600002544
2442,50000000,13,21,24,122.0,3,6.437230928608809
2443,18500000,20,23,16,61.0,2,4.101849752202803
2444,36000000,21,22,16,114.0,3,4.101849752202803
2445,34000000,20,23,16,120.0,3,4.2136881209091435
2446,41000000,7,9,16,138.0,3,4.101849752202803
2447,39500000,4,9,16,138.0,4,4.101849752202803
2448,54500000,35,40,80,190.0,3,8.100889457858534
2449,4415120,9,17,160,48.2,1,24.274664398825404
2450,21500000,2,10,2,42.0,1,1.5309820966739207
2451,33000000,9,16,14,145.0,3,11.291810217728825
2452,63500000,4,14,7,100.0,3,3.73856621393997
2453,51000000,17,25,10,146.0,5,10.753093039645835
2454,39900000,6,32,40,174.0,4,11.45190134295194
2455,5100000,12,23,60,61.0,2,24.762514847991792
2456,4970000,15,25,5,23.0,1,17.895636564812882
2457,5495940,5,20,8,34.2,1,11.25399417770638
2458,5544150,2,20,8,34.5,1,11.25399417770638
2459,3800000,11,16,120,35.1,1,22.335171383452828
2460,22700000,15,23,20,106.0,2,11.45190134295194
2461,1850000,5,5,440,54.0,2,76.89875610670715
2462,3600000,2,3,360,56.0,2,54.15270764973897
2463,3604000,19,25,136,42.4,3,21.043078751121076
2464,3561500,24,25,136,41.9,1,21.043078751121076
2465,3667000,17,25,136,38.6,1,21.043078751121076
2466,3638000,22,25,136,42.8,1,21.043078751121076
2467,3485000,25,25,136,41.0,1,21.043078751121076
2468,3528800,16,22,136,40.1,1,21.11897852883268
2469,2650000,5,5,304,30.0,1,42.68381274789543
2470,3650000,4,4,200,46.6,2,39.71079809557708
2471,122642784,3,7,7,165.3,4,1.4407689700509199
2472,3150000,4,5,280,42.3,2,39.093529569875095
2473,1950000,5,5,200,31.4,1,42.2341306279831
2474,2350000,6,21,120,22.5,1,28.750277412554837
2476,66208521,2,7,5,101.8,3,4.272509521268448
2477,2825900,5,8,160,39.3,2,23.8721065647456
2478,3025000,1,6,120,55.0,2,23.422871330180037
2479,3174000,8,15,160,36.7,1,31.431941748112635
2480,70200000,5,10,2,159.8,4,3.7633087077999385
2481,63769500,4,5,13,114.9,3,2.6653948793981916
2482,74025000,5,5,13,117.5,3,2.6653948793981916
2483,89820000,4,5,13,149.7,4,2.6653948793981916
2484,3271890,10,14,120,35.3,1,25.621862279370422
2485,3150560,10,14,120,34.7,1,25.39661960709893
2486,3000000,5,14,200,38.0,1,38.20767778838822
2487,3974400,15,17,200,57.6,2,30.897767771339975
2488,3478480,16,17,200,48.7,1,30.897767771339975
2489,3905880,2,17,328,36.3,1,37.64812620895281
2490,4900000,6,9,10,32.6,1,15.95738943784189
2491,3009500,6,14,120,30.5,1,31.510716260843584
2492,3060000,6,14,120,36.2,1,31.57722336167551
2493,3173800,6,14,120,31.7,1,31.510716260843584
2494,9765000,17,24,7,64.2,2,7.713260846726345
2495,4515880,3,17,160,49.3,1,24.274664398825404
2496,4950000,9,9,120,34.0,1,23.871473555459545
2497,3108750,2,14,296,41.5,1,39.59899745941508
2498,3029250,13,14,296,40.4,1,39.63370714145914
2499,5508000,1,14,296,64.8,2,39.668133533184196
2500,3105750,10,14,296,41.4,1,39.668133533184196
2501,3029250,10,14,296,40.4,1,39.668133533184196
2502,3142500,12,14,296,41.9,1,39.70201067163295
2503,3029250,10,14,296,40.4,1,39.70201067163295
2504,4503000,11,14,296,60.0,2,39.70201067163295
2505,4802250,11,14,296,64.0,2,39.736598721433914
2506,3029250,14,14,296,40.4,1,39.736598721433914
2507,3265500,8,14,296,43.5,1,39.699131891604026
2508,5448000,2,14,296,72.6,2,39.872287991987044
2509,5280000,1,14,296,70.4,2,39.872287991987044
2510,5154000,1,14,296,68.7,2,39.872287991987044
2511,3409500,13,14,296,45.5,1,39.872287991987044
2512,5421750,5,14,296,72.3,2,39.872287991987044
2513,4761000,6,16,296,63.5,2,39.79011877777867
2514,3177000,11,16,296,42.4,1,39.79011877777867
2515,3850000,10,17,120,49.0,2,24.817106054908358
2516,2770000,10,17,120,37.0,1,24.817106054908358
2517,3587136,12,15,80,34.1,1,23.267915698972978
2518,3388000,1,4,168,41.0,1,25.119450067753462
2519,16450000,5,9,7,86.0,3,10.083915788956945
2520,17500000,9,17,10,84.0,3,11.495883345695567
2521,25000000,6,12,6,69.0,2,4.275761042568587
2522,19500000,4,20,7,99.6,3,4.538648490660846
2523,5300000,1,4,60,60.0,2,38.185129263055984
2524,3700000,7,16,120,33.5,1,21.779552985973652
2525,45000000,15,22,5,125.0,4,10.063683256797816
2526,20100000,29,31,18,89.0,2,10.780575399414776
2527,3580000,4,5,200,42.9,2,36.26456411453753
2528,49000000,3,10,9,96.0,4,3.3867792600039754
2529,48000000,24,32,40,177.0,4,11.45190134295194
2530,59900000,2,5,5,120.0,3,1.3202275943965243
2531,3651784,2,14,80,36.6,1,21.983552545584015
2532,3367000,8,14,120,35.2,1,31.36673563178038
2533,3100000,7,9,280,40.0,1,25.431872576412086
2534,2750000,3,5,200,31.0,1,34.897984457171006
2535,4300000,14,17,200,46.0,1,28.26642257787584
2536,3250000,8,17,232,62.6,2,36.53223445870616
2537,4124560,2,17,160,43.6,1,24.274664398825404
2538,4734000,8,17,160,52.6,2,24.274664398825404
2539,4590000,11,14,200,47.0,1,28.917515264799125
2540,4600000,9,17,80,40.0,1,30.972335209353147
2541,2000000,5,17,184,31.3,1,31.087021017789816
2542,2900000,12,17,160,41.6,1,25.71451832170291
2543,2500000,2,17,320,40.0,1,53.9553237650961
2544,2850000,4,17,160,38.2,1,26.412625601596616
2545,3550000,11,17,160,38.6,1,26.412625601596616
2546,44500000,6,12,3,77.4,2,2.7524042303785117
2547,12900000,8,9,7,63.0,2,8.640846675328806
2548,3746500,12,16,120,53.5,1,21.92767328927955
2549,3046880,2,17,120,35.4,1,21.7517835054515
2550,3600000,11,17,136,47.2,1,21.989857632703984
2551,161046080,7,8,4,190.0,4,3.8615914715816375
2552,27000000,12,23,20,132.0,3,11.45190134295194
2553,27000000,12,23,20,133.0,4,11.45190134295194
2554,2949629,6,14,120,30.5,1,31.510716260843584
2555,2949629,7,14,120,30.5,1,31.510716260843584
2556,1748000,3,6,120,22.8,1,23.422871330180037
2557,3360000,3,6,120,48.7,2,23.422871330180037
2558,3328245,9,14,160,38.0,1,31.57722336167551
2559,2450000,11,17,240,40.5,1,31.740352906318815
2560,3099000,4,17,240,49.6,1,31.740352906318815
2561,229180960,3,5,10,130.0,4,1.5632296249743127
2562,3300000,2,19,80,32.3,1,21.639877246949304
2563,102202320,2,6,7,193.0,4,1.4926272558208158
2564,100344096,9,11,7,90.0,2,3.683818685077363
2565,3900000,2,25,104,50.7,1,17.593363143158793
2566,3900000,4,25,104,46.2,1,17.593363143158793
2567,4100000,13,25,104,51.7,1,17.593363143158793
2568,4000000,25,25,104,45.1,1,17.593363143158793
2569,5000000,25,25,104,59.7,2,17.593363143158793
2570,3550000,12,14,160,51.7,2,33.998728814299426
2571,27000000,5,20,7,102.8,3,4.588798205474141
2572,4200000,14,17,200,41.0,1,29.44826237642262
2573,23000000,3,15,5,72.0,2,9.271511764939286
2574,5400000,10,16,24,37.0,1,16.18153723639629
2575,5350000,6,14,200,74.0,2,38.89351047569843
2576,2599000,6,9,360,42.0,2,35.42940801457903
2577,2090000,13,15,576,60.0,2,74.01589817337344
2578,43500000,3,21,80,117.0,3,9.601246924271003
2579,2690111,2,3,120,25.0,1,20.728793873102834
2580,3190111,3,3,120,35.0,1,19.874961934302377
2581,3708000,12,20,10,24.8,1,14.414413762182138
2582,3648442,12,16,80,29.8,1,21.82777964092109
2583,3050000,2,9,240,30.1,1,48.12861060370673
2584,3651784,2,12,80,36.6,1,21.983552545584015
2585,3682862,14,16,80,29.8,1,21.82777964092109
2586,3683839,2,12,80,37.0,1,21.983552545584015
2587,64300000,9,21,80,120.0,3,6.437230928608809
2588,3450000,8,25,240,51.5,3,30.84375974457628
2589,5300000,4,9,17,32.7,1,7.5477216325267085
2590,42000000,4,6,12,107.0,2,1.2705245610260762
2591,1500000,1,4,240,14.5,1,37.401255064595865
2592,3700000,2,4,136,42.3,2,23.729124086681608
2593,65000000,16,17,144,180.3,4,2.775545978265814
2594,5265410,1,4,192,79.9,3,33.372287940336186
2595,10200000,13,17,112,75.5,3,21.343588560868977
2596,6100000,9,9,12,44.4,2,16.003430443620857
2597,3534000,22,25,168,37.2,1,25.706949085929715
2598,4500000,2,7,600,50.0,2,101.57641348131597
2599,44900000,23,39,2,140.0,4,5.685610436518476
2600,3603600,5,17,120,36.4,1,20.84064870212994
2601,6170000,2,9,10,46.0,2,13.766777244368747
2602,31990000,3,6,4,104.0,4,2.353273899753653
2603,13500000,31,40,2,61.0,2,5.055850157110208
2604,3395980,7,16,104,38.2,1,24.404923869259527
2605,3045063,7,17,200,43.6,2,25.10931423807074
2606,3690000,16,22,200,61.0,2,40.951379056530065
2607,3333700,4,17,168,41.7,1,25.108199531082686
2608,4720000,5,23,10,36.0,1,21.808445361549065
2609,5050000,17,31,10,49.0,1,21.838268421854373
2610,8500000,5,9,27,32.0,1,10.345610301892284
2611,42123123,9,13,6,68.0,1,3.7890043647215585
2612,60426381,5,13,7,95.0,2,3.91938423319847
2613,3371000,12,16,296,59.2,2,34.07395266324237
2614,2260000,16,16,296,36.7,1,34.07395266324237
2615,3133000,4,16,296,56.5,2,34.07395266324237
2616,2512000,7,16,296,37.8,1,34.07395266324237
2617,2783000,4,16,296,42.1,1,34.07395266324237
2618,2008000,2,16,296,26.4,1,34.07395266324237
2619,3376000,5,16,296,53.0,2,34.07395266324237
2620,3647000,12,16,296,56.1,2,34.07395266324237
2621,3594000,14,14,296,53.0,2,34.252984049108576
2622,2443000,2,14,296,36.6,1,34.252984049108576
2623,3655000,9,14,296,53.6,2,34.252984049108576
2624,2313000,2,14,296,34.0,1,34.252984049108576
2625,2744000,9,14,296,39.4,1,34.252984049108576
2626,2997000,9,14,296,42.1,2,34.252984049108576
2627,3020000,10,14,200,39.7,1,25.137321187036193
2628,2780500,6,17,200,42.7,1,25.10931423807074
2629,3157100,5,14,120,35.6,1,25.39661960709893
2630,3260160,10,17,120,40.0,1,21.7517835054515
2631,68000000,3,10,12,145.0,4,2.8426642232851767
2632,17200000,4,19,7,95.0,3,4.726167649536975
2633,12000000,12,20,7,47.0,1,4.588798205474141
2634,15100000,11,20,7,73.0,2,4.760764063014159
2635,16500000,15,20,7,75.0,2,4.588798205474141
2636,16500000,6,20,7,78.4,2,4.588798205474141
2637,21500000,13,19,7,107.0,3,4.760764063014159
2638,5390000,5,31,10,52.0,2,21.838268421854373
2639,139366800,5,7,9,180.0,4,1.9235331371014266
2640,43576500,5,8,24,92.0,2,6.20966543809634
2641,51500000,11,39,2,153.0,4,5.685610436518476
2642,3900000,2,25,10,36.0,1,25.26180897574217
2643,47950000,19,21,40,153.0,4,8.427566937903736
2644,50000000,6,11,11,149.0,4,6.394480202929105
2645,42000000,7,8,5,90.0,2,4.85168490895358
2646,3542820,6,17,168,41.7,1,25.11031575290706
2647,3075150,1,14,168,38.2,1,25.13529277687719
2648,4050260,9,14,168,42.0,1,25.13529277687719
2649,3086580,15,17,168,41.4,1,25.108199531082686
2650,3386790,11,16,104,36.3,1,23.994270403603803
2651,4107040,7,17,104,53.2,2,24.580491231860513
2652,4149600,9,17,104,53.2,2,24.580491231860513
2653,3272400,3,15,168,36.0,1,25.36275093763392
2654,3100000,7,14,240,38.0,1,48.50335124529028
2655,3385300,12,12,120,21.1,1,21.90627462344643
2656,2990000,2,17,200,38.5,1,37.3777948336678
2657,2800000,1,9,4,20.0,1,12.632340683365218
2658,13700000,15,17,7,79.0,3,14.462744346052931
2659,3636080,7,14,15,34.4,1,19.756916594576687
2660,3684600,18,25,15,34.5,1,19.756916594576687
2661,2880000,2,25,120,20.4,1,23.214250012544323
2662,5150000,6,12,80,54.0,1,25.013840451192003
2663,2800000,2,2,160,45.0,2,45.5677567578434
2664,3400000,12,21,80,24.4,1,21.130311727298068
2665,3975000,13,17,120,44.4,1,21.993147311842858
2666,4100000,11,16,240,35.1,1,28.30050501580359
2667,3300000,2,8,120,42.2,2,23.713484375087894
2668,5300000,4,9,14,33.0,1,13.184663411108442
2669,2500000,7,16,64,28.4,1,19.275858206836155
2670,3200000,7,9,120,31.2,1,18.770654048492514
2671,3000000,5,16,64,35.6,1,19.275858206836155
2672,3300000,4,16,64,39.9,1,19.275858206836155
2673,2515440,2,12,368,46.6,1,31.530534337651748
2674,30800000,1,4,5,64.0,3,1.0902235378128475
2675,198210560,7,14,5,182.4,4,2.789618886203785
2676,36000000,5,7,5,100.0,3,2.9190039922231863
2677,130075680,5,7,4,177.0,5,1.2813601823462386
2678,88000000,4,6,2,158.0,4,1.2327026445993983
2679,130075680,3,5,3,170.0,3,1.360369948699719
2681,89000000,8,16,24,234.0,4,7.022826430617616
2682,95000000,2,12,8,204.0,5,0.7602517291689745
2683,340674400,4,7,9,247.0,4,6.543832034140544
2684,130075680,3,5,5,172.0,4,1.3384173835932762
2685,210598720,5,8,15,166.0,3,1.9443911785200194
2686,303509920,2,8,15,237.0,4,1.9443911785200194
2687,96000000,3,7,9,130.0,3,1.4860339240163407
2688,313763600,2,8,15,246.0,4,1.9443911785200194
2689,128836864,2,7,9,160.0,4,6.543832034140544
2690,297315840,2,6,14,223.0,5,1.822743564317096
2691,154852000,4,8,15,110.0,2,1.9443911785200194
2692,86531298,3,8,8,140.0,5,2.4118085548124144
2693,15500000,2,10,2,37.0,2,1.5309820966739207
2694,151754960,4,7,5,165.0,3,1.563677080622052
2695,354907965,6,7,9,475.0,5,6.543832034140544
2696,241569120,2,5,7,220.0,5,1.2635986649470186
2697,12700000,10,17,14,76.0,3,13.886976868008817
2698,126978640,6,8,5,204.0,4,1.8984495611750498
2699,45000000,6,37,16,91.0,3,14.142968052373467
2701,109635216,3,35,16,199.0,4,10.910758198081759
2702,75000000,6,9,7,98.0,3,2.0349708191226523
